provincia;titulo;tipo_objeto;autor;fecha_periodo_obra;fecha_robo
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;OLLA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;GUANGALA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;OLLA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;OLLA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ZOOMORFA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;VASIJA;ARQUEOLÓGICO;PANZALEO;N/D;2011
Otros;PECTORAL;ARQUEOLÓGICO;PANZALEO;N/D;2011
Otros;BOTELLA;ARQUEOLÓGICO;LA TOLITA ;N/D;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;N/D;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;N/D;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;N/D;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;VASO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;N/D;ARQUEOLÓGICO;CAPULI;N/D;2011
Otros;HUESO TALLADO;ARQUEOLÓGICO;S/N;N/D;2011
Otros;VASO;ARQUEOLÓGICO;PANZALEO;N/D;2011
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;COMPOTERA;ARQUEOLÓGICO;PANZALEO;N/D;2011
Otros;OLLA;ARQUEOLÓGICO;S/N;N/D;2011
Otros;OLLA;ARQUEOLÓGICO;S/N;N/D;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;VENUS DE VALDIVIA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;HACHA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;HACHA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;HACHA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;HACHA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURA  ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Chimborazo;DIVINO NIÑO;ESCULTURA;S/N;N/D;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;PAREJA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;PERSONAJE ZOOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ZOOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ZOOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2011
Otros;FIGURA ZOOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;BOTIJUELA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;BOTIJUELA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA CADENADA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA GLOBULAR CON BORDE EVERTIDO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA GLOBULAR CON BORDE EVERTIDO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA CADENADA;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;CUENCO;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;TAZON;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OLLA CADENADA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ZOOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2011
Otros;PLACA ANTROPOMORFA;ARQUEOLÓGICO;S/N;N/D;2011
Otros;CABEZA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURIN ANTROPOMORFO CON DOS CABEZAS (SIAMESES);ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;OLLA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;BOTELLA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OCARINA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OCARINA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;OCARINA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2011
Otros;CUENCO TRÍPODE;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;COQUERO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLA ANTROPOMORFA GLOBULAR;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;CABEZAS ANTROPOMORFAS ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;CABEZAS ANTROPOMORFAS ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;CABEZAS ANTROPOMORFAS ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;CABEZAS ANTROPOMORFAS ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURÍN ANTROPOMORFO ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;OLLA DE CUERPO GLOBULAR;ARQUEOLÓGICO;MANTEÑA;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;FIGURÍN ANTROPOMORFO ;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURÍN ANTROPOMORFO ;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURÍN ANTROPOMORFO ;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURÍN ANTROPOMORFO ;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;OCARINA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COQUERO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
El Oro;CRUCIFIJO;ORFEBRERÍA;S/N; SIGLO XX;2011
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN-PIARTAL;Piartal (Tuncahuán);2012
Otros;CUENCO ANTRPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;CUENCO ANTRPOMORFO;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN-PIARTAL;N/D;2012
Otros;COMPOTERA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;FRAGMENTO DE FIGURA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;OCARINA;ARQUEOLÓGICO;CUASMAL;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;MORTERO;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;OLLA ;ARQUEOLÓGICO;TUNCAHUAN-PIARTAL;N/D;2012
Otros;FRAGMENTO DE FIGURINA;ARQUEOLÓGICO;GUANGALA;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;N/D;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;LA TOLITA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;JAMA COAQUE;N/D;2012
Otros;PLATO TRÍPODE;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;BAHÍA ;DESARROLLO REGIONAL 500 a.C. – 500 d.C.;2012
Otros;FIGURA ANTROPOMORFA;ARQUEOLÓGICO;GUANGALA;N/D;2012
Otros;N/D;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA;ARQUEOLÓGICO;JAMA COAQUE;N/D;2012
Otros;FIGURA ANTROPOMORFO;ARQUEOLÓGICO;JAMA COAQUE;N/D;2012
Otros;FIGURA ANTROPOMORFO;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLAS ESFERICAS;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLAS ESFERICAS;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;FIGURA ANTROPOMORFO;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;FIGURA ANTROPOMORFO;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;FIGURA ANTROPOMORFO;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;CABEZAS;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLA GLOBULAR;ARQUEOLÓGICO;JAMA COAQUE;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;OLLA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;TUNCAHUAN;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;COMPOTERA;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;CUENCO;ARQUEOLÓGICO;NEGATIVO DEL CARCHI;"PERIODO INTEGRACIÓN 500 D.C. a 1500 D.C. 
";2012
Otros;FIGURILLA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURILLA;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;CABEZA ;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURA ANTROPOMORFO;ARQUEOLÓGICO;VALDIVIA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;OLLA  ;ARQUEOLÓGICO;CHORRERA;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;OLLA;ARQUEOLÓGICO;S/N;PERÍODO FORMATIVO 1500 A.C a 500 A.C;2012
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;S/N;N/D;2012
Otros;FIGURIN ANTROPOMORFO;ARQUEOLÓGICO;S/N;N/D;2012
Otros;N/D;ARQUEOLÓGICO;S/N;N/D;2012
